category,asin,description,ean,mpn,brand,upc,sold_items,url,sold,ebayID,price
,,,,,,,,http://www.ebay.com/itm/24PC-Xmas-Tree-Ball-Bauble-Hanging-Ornament-Decoration-Home-Party-Holiday-Decor/351555191084?hash=item51da52812c%3Am%3AmuEc4LtGx5_j4xVue86TcgA&var=,549 ,24,C $3.24
,,,,,,,,http://www.ebay.com/itm/Christmas-Santa-Socks-Cute-Ornaments-Festival-Party-Xmas-Tree-Hanging-Decor-Gift/391594266174?hash=item5b2cd64e3e%3Am%3AmpRu9wulqw1FfMvxjg9fhrQ&var=,236 ,391594266174,C $0.99
,,,,,,Does not apply,0,http://www.ebay.com/itm/New-LED-Lamp-Light-Crystal-Decoration-Home-Party-Gift-Decor-Xmas-Christmas-Tree/171983661972?epid=506728158&hash=item280b066b94%3Ag%3A%7EL8AAOSwAYtWMEYH,2320 ,171983661972,0.99
,,,,,,,,http://www.ebay.com/itm/24-Pcs-Bows-Christmas-Tree-Decoration-Xmas-Bowknot-Party-Garden-Wedding-Ornament/332009051029?hash=item4d4d481395%3Am%3Am5kvKFY1tuphrqDqPXceLmA&var=,166 ,24,C $0.99
,,,,,,,,http://www.ebay.com/itm/120pcs-Christmas-Five-Star-Ornaments-Festival-Party-Xmas-Tree-Hanging-Decoration/321897471437?epid=780041710&hash=item4af2959dcd%3Ag%3AMBUAAOSwo0JWJK1C,64 ,120,not_set
,,,,,,Does not apply,,http://www.ebay.com/itm/30pcs-Christmas-Tear-Drop-Ornaments-Festival-Party-Xmas-Tree-Hanging-Decorations/321891331335?epid=1370174768&hash=item4af237ed07%3Ag%3AHfIAAOSwcvdXO12F,98 ,30,not_set
,,,,,,Does not apply,0,http://www.ebay.com/itm/24pcs-Christmas-Stars-Ornaments-Festival-Party-Xmas-Tree-Hanging-Decorations/222303990382?hash=item33c259b26e%3Ag%3Ao6IAAOSw5cNYTk7a,34 ,24,8.99
,,,,,,Does not apply,,http://www.ebay.com/itm/12pcs-Christmas-Five-Star-Ornaments-Festival-Party-Xmas-Tree-Hanging-Decorations/321882059164?epid=697257947&hash=item4af1aa719c%3Ag%3ACjgAAOSw7ehXQyYy,268 ,12,not_set
,,,,,,0602701153964,,http://www.ebay.com/itm/Christmas-Santa-Claus-Wine-Bottle-Cover-Dinner-Party-Table-Xmas-Decor-Holiday/331693494219?hash=item4d3a790fcb%3Ag%3Ag2UAAOSw%7EbFWLd7g,374 ,331693494219,C $2.07
,,,,Does Not Apply,,,,http://www.ebay.com/itm/4pcs-Christmas-Tree-Decorations-Shiny-Pinecone-Hanging-Home-Xmas-Party-Ornament/142151932191?hash=item2118ea591f%3Am%3Amt2TDjb8YyuGTvCIx4okzMg&var=,75 ,4,1.99
,,,Does not apply,,,,0,http://www.ebay.com/itm/6Pcs-Christmas-Colorful-Santa-Claus-Glitter-Decor-Xmas-Tree-Hanging-Ornaments/251890975143?epid=532587119&hash=item3aa5df41a7%3Ag%3AnTEAAOSw2XFUiRZG,50 ,6,1.49
,,,,,,,,http://www.ebay.com/itm/Hot-Christmas-Snowman-Cute-Ornaments-Festival-Party-Xmas-Tree-Hanging-Decoration/151873184937?hash=item235c58e4a9%3Am%3AmolEWhOmtbgHzhZHH7XaC1w&var=,210 ,151873184937,1.99
,,,,,,,1,http://www.ebay.com/itm/30-pcs-White-Snowflake-Party-Christmas-Ornaments-New-Year-Xmas-Home-Decor/401191221657?hash=item5d68dc3999%3Ag%3Aaj0AAOSwCGVX30fh,140 ,30,1.43
,,,,,,Does not apply,1,http://www.ebay.com/itm/6-PCS-set-Christmas-Tree-Ornament-Decoration-Hanging-Small-Snowman-Snowflake/201689369871?hash=item2ef59f8d0f%3Ag%3A81AAAOSw-CpX%7Et8T,59 ,6,not_set
,,,,,,Does not apply,,http://www.ebay.com/itm/12pcs-Christmas-Snowflakes-Ornaments-Festival-Party-Xmas-Tree-Hanging-Decoration/321911381285?epid=1586899315&hash=item4af369dd25%3Ag%3AjSUAAOSw41xXO0yT,102 ,12,not_set
,,,,,,Does not apply,,http://www.ebay.com/itm/12x-Mini-Candy-Cane-Hanging-Ornament-Christmas-Home-Party-Xmas-Tree-Decor-Gift/371769706524?hash=item568f33881c%3Ag%3A5JcAAOSwB09YCYZV,16 ,12,0.99
,,,,,,Does not apply,0,http://www.ebay.com/itm/4x-Santa-Snowman-Ornaments-Christmas-Party-Festival-Tree-Hanging-LED-Light-Decor/331656423586?epid=1944057852&hash=item4d384368a2%3Ag%3As5UAAOSw37tV-SWS,123 ,4,4.99
,,,Does not apply,,,,,http://www.ebay.com/itm/Small-Christmas-Tree-Festival-Party-Ornaments-Decoration-Xmas-Decor-Kids-Gift/252160819195?hash=item3ab5f4bffb%3Ag%3AWusAAOSw5ZBWOZMA,92 ,252160819195,0.99
,,,,,,Does not apply,0,http://www.ebay.com/itm/20pcs-Mixed-Christmas-Santa-Claus-Party-Ornaments-Xmas-Tree-Hanging-Decor-Hot/381460346424?epid=1348419282&hash=item58d0cef638%3Ag%3AB1EAAOSwo0JWPZtZ,21 ,20,2.48
,,,Does not apply,,,,0,http://www.ebay.com/itm/Lot-6pcs-Glitter-Santa-Claus-Christmas-Tree-Decoration-Hanging-Pendant-Ornaments/251943377114?hash=item3aa8fed8da%3Ag%3AOWQAAOSwg3FUiRSr,115 ,251943377114,1.00
,,,,,,Does not apply,0,http://www.ebay.com/itm/Christmas-Xmas-Tree-Color-Changing-LED-Light-Lamp-Home-Party-Decoration-Ornament/221964668141?hash=item33ae200ced%3Ag%3AVSwAAOSwwE5WaIEY,149 ,221964668141,1.18
,,,,,,Does not apply,0,http://www.ebay.com/itm/3Pcs-Snowman-Christmas-Tree-Decoration-Xmas-Hanging-Ornament-Baubles-Gift/381373851289?epid=1292640627&hash=item58cba72699%3Ag%3AIDsAAOSwLVZV3Abh,63 ,3,4.88
,,,,Does Not Apply,,,,http://www.ebay.com/itm/Christmas-Hanging-Ornaments-Xmas-Home-Decoration-Santa-Claus-Snowman-Reindeer/172350469384?hash=item2820e37508%3Am%3AmlwD2wE-2SXoSwYaIFNSePg&var=,336 ,172350469384,2.27
,,,,,,Does not apply,,http://www.ebay.com/itm/Red-3pcs-Christmas-Tree-Decoration-Xmas-Holiday-Party-Hanging-Ornament-Decor/191973937645?epid=871273982&hash=item2cb289d1ed%3Ag%3AoUoAAOSwknJX1gYm,60 ,191973937645,1.99
,,,,,,,0,http://www.ebay.com/itm/12Pcs-New-Classic-White-Snowflake-Ornaments-Christmas-Holiday-Party-Home-Decor/331675910522?epid=1648525809&hash=item4d396cc17a%3Ag%3AahUAAOSwYIdWFcrh,54 ,12,not_set
,,,,Does not apply,,,0,http://www.ebay.com/itm/12pcs-New-Classic-White-Snowflake-Ornaments-Christmas-Holiday-Party-Home-Decor-L/171979543821?epid=1252167695&hash=item280ac7950d%3Ag%3A83oAAOSwI-BWLZ4N,141 ,12,not_set
,,,,,,,,http://www.ebay.com/itm/30Pcs-New-Classic-White-Snowflake-Ornaments-Christmas-Holiday-Party-Home-Decor/361383523153?epid=1481665092&hash=item542422f351%3Ag%3A8rMAAOSwgNRV7j5d,305 ,30,1.45
,,,1096467103681,,,,,http://www.ebay.com/itm/12-X-4CM-Christmas-Holiday-Snowball-Balls-Ornaments-Xmas-Tree-Hanging-Decoration/121762285992?hash=item1c599909a8%3Ag%3A%7EuwAAOSwKIpV-mws,78 ,12,0.99
,,,,,,Does not apply,0,http://www.ebay.com/itm/30-pcs-White-Snowflake-Ornaments-Christmas-Holiday-Party-Home-Decor-Fashion/131654361379?hash=item1ea7362123%3Ag%3A%7E7sAAOSwYHxWOIbM,26 ,30,1.75
,,,Does not apply,,,,0,http://www.ebay.com/itm/6pcs-Home-Santa-Christmas-Xmas-Tree-Hanging-Small-Round-Balls-Ornaments-Baubles/321706611063?hash=item4ae7355177%3Ag%3A7MQAAOSwAL9UiTWp,33 ,6,not_set
,,,,,,Does not apply,0,http://www.ebay.com/itm/6Pcs-Xmas-Christmas-Santa-Claus-Glitter-Decor-Tree-Hanging-Ornaments-Decoration/161834129607?epid=877156542&hash=item25ae10d8c7%3Ag%3Ax-kAAOSw0HVWAOC2,57 ,6,not_set
,,,Does not apply,,,,1,http://www.ebay.com/itm/Fiber-Optical-LED-Christmas-Tree-Night-Lamp-Light-Xmas-Party-Decoration-Ornament/371451207241?hash=item567c379e49%3Ag%3AjWYAAOSwhcJWNDtf,118 ,371451207241,1.99
,,,Does not apply,,,,0,http://www.ebay.com/itm/6Pcs-Christmas-Santa-Claus-Glitter-Colorful-Decor-Xmas-Tree-Hanging-Ornaments/171518133299?epid=1479150532&hash=item27ef470433%3Ag%3AiyoAAOSwF1dUTfIl,62 ,6,0.99
,,,,,,Does not apply,1,http://www.ebay.com/itm/11-Christmas-Drop-Pendant-Ornaments-Festival-Party-Xmas-Tree-Hanging-Decoration/131595296779?hash=item1ea3b0e00b%3Ag%3AHl4AAOSwu4BV6RVI,95 ,11,1.99
,,,Does not apply,,,,0,http://www.ebay.com/itm/2pc-Xmas-Tree-Ornament-Decoration-Party-Holiday-Christmas-Santa-Claus-Decor-Gift/182306497015?epid=1192515975&hash=item2a725061f7%3Ag%3ADrQAAOSwmLlX-GE1,22 ,2,0.99
,,,,,,Does not apply,0,http://www.ebay.com/itm/5x-Cute-Snowman-Ornaments-Festival-Party-Xmas-Christmas-Tree-Hanging-Decoration/152246186881?hash=item2372947381%3Ag%3A3-oAAOSwLnBX3l0e,160 ,5,3.89
,,,4099467165595,,,,,http://www.ebay.com/itm/DIY-Christmas-Cute-Snowman-Ornaments-Festival-Party-Xmas-Tree-Hanging-Decoration/351893858728?hash=item51ee8229a8%3Ag%3A8bcAAOSwcUBYGADj,29 ,351893858728,C $1.24
,,,,,,Does not apply,,http://www.ebay.com/itm/LED-Changing-Color-Christmas-Xmas-Tree-Light-Lamp-Home-Party-Decoration-Ornament/131632841650?hash=item1ea5edc3b2%3Ag%3Avc0AAOSwl9BWJf1v,121 ,131632841650,1.39
,,,3005422911603,,,,,http://www.ebay.com/itm/Xmas-Christmas-Tree-Changing-Color-LED-Light-Lamp-Home-Party-Decoration/391554677759?hash=item5b2a7a3bff%3Ag%3A45wAAOSw9IpX0Mm4,54 ,391554677759,C $1.39
,,,Does not apply,,,,,http://www.ebay.com/itm/Christmas-Xmas-Tree-Color-Changing-LED-Light-Lamp-Home-Party-Decoration-Ornament/321878291321?hash=item4af170f379%3Ag%3A05kAAOSwnbZYH0pG,539 ,321878291321,not_set
,,,Does not apply,,,,,http://www.ebay.com/itm/Romantic-Christmas-Tree-Color-Changing-LED-Light-Lamp-Xmas-Party-Decoration-Gift/221917617609?hash=item33ab521dc9%3Ag%3AewwAAOSw5ZBWJJJs,156 ,221917617609,C $1.74
,,,3063578650517,,,,,http://www.ebay.com/itm/Decor-Xmas-Tree-Ornaments-Christmas-Dark-Green-Ribbon-For-Home-Party-Holiday-New/191693226497?hash=item2ca1ce8201%3Ag%3A1v4AAOSwEetV-jS4,159 ,191693226497,0.99
,,,,,,Does not apply,0,http://www.ebay.com/itm/Festival-Party-Home-Christmas-Tree-Xmas-Ornaments-1-8M-Pine-Garland-Decoration/291278926717?hash=item43d193b37d%3Ag%3AV-QAAOSwnDxUiSt8,93 ,291278926717,0.99
,,,,,,,,http://www.ebay.com/itm/Santa-Claus-Snowman-In-Parachute-Christmas-Tree-Hanging-Ornament-Xmas-Decoration/361406870368?hash=item5425873360%3Am%3AmjXRHoAnSwTyuYfWk335RLw&var=,160 ,361406870368,not_set
,,,Does not apply,,,,,http://www.ebay.com/itm/Xmas-Tree-Hanging-Ornaments-Party-Decoration-12PCS-4CM-Christmas-Snowball-Balls/381405813384?epid=1544599527&hash=item58cd8eda88%3Ag%3AKXIAAOSw37tV-iIi,54 ,381405813384,0.99
,,,,,,Does not apply,,http://www.ebay.com/itm/30pcs-Christmas-Holiday-Party-White-Snowflake-Charms-Xmas-Festival-Ornaments-Hot/371150566012?epid=1531142266&hash=item566a4c327c%3Ag%3AFPQAAOSwT5tWLX%7Ed,372 ,30,1.76
,,,6052697608360,,,,,http://www.ebay.com/itm/12-Pcs-New-Christmas-Tree-Ornaments-Xmas-Tree-Hanging-Gift-Box-Decor-Wholesales/201449827591?hash=item2ee7586d07%3Ag%3A9nUAAOSwA4dWIFz9,40 ,12,C $0.99
,,,6052697608339,,,,,http://www.ebay.com/itm/12-Pcs-New-Christmas-Tree-Ornaments-Xmas-Tree-Hanging-Gift-Box-Decoration/201449831071?hash=item2ee7587a9f%3Ag%3A3ycAAOSwYHxWIF0K,25 ,12,0.99
,,,,,,Does not apply,,http://www.ebay.com/itm/Christmas-Xmas-Santa-Claus-Wine-Bottle-Cover-Decor-Bag-Dinner-Party-Table-Decor/221923552127?hash=item33abacab7f%3Ag%3Ag2UAAOSw%7EbFWLd7g,186 ,221923552127,1.64
,,,Does not apply,,,,,http://www.ebay.com/itm/Christmas-Xmas-Tree-Color-Changing-LED-Light-Lamp-Home-Party-Decoration-Ornament/311692678500?hash=item489254d564%3Ag%3ATQ0AAOSwGtRXz8EF,56 ,311692678500,1.14
,,,,,,,,http://www.ebay.com/itm/New-Christmas-Ornament-Tree-Hanging-Festival-Party-Xmas-Tone-Jingle-Bells-Decor/262127610405?epid=1087837212&hash=item3d0805ea25%3Ag%3Az68AAOSwYIhWjSRI,398 ,262127610405,0.99
,,,,,,,,http://www.ebay.com/itm/New-Christmas-Snowman-Cute-Ornaments-Festival-Party-Xmas-Tree-Hanging-Decoration/131954789766?epid=1688268196&hash=item1eb91e4d86%3Am%3Am78mF_bIWTqr6xo9-Oiz5lg&var=,196 ,131954789766,0.99
,,,Does not apply,,,,,http://www.ebay.com/itm/10cm-Mini-Christmas-Tree-Festival-Party-Ornaments-Decoration-Xmas-Decor-New-Gift/252159586488?hash=item3ab5e1f0b8%3Ag%3AWusAAOSw5ZBWOZMA,230 ,10,C $0.99
,,,Does not apply,,,,,http://www.ebay.com/itm/Cute-XmasTree-Hanging-Decoration-6pcs-Santa-Claus-Christmas-Festival-Party-Gift/311465053590?hash=item4884c38d96%3Ag%3Aq58AAOSw14xWH0HA,58 ,311465053590,C $0.99
,,,,,,Does not apply,,http://www.ebay.com/itm/Santa-Xmas-Christmas-Tree-Hanging-Pine-Garland-Holiday-Party-Decor-Ornament-Gift/311450762431?hash=item4883e97cbf%3Ag%3AwVQAAOSw37tWAi%7EB,185 ,311450762431,C $1.25
,,,9096599462276,,,,,http://www.ebay.com/itm/12PCS-4CM-Christmas-Snowball-Balls-Party-Ornaments-Xmas-Tree-Hanging-Decoration/181874545727?hash=item2a5891543f%3Ag%3ALx0AAOSwHjNV-6P0,27 ,12,0.99
,,,3964871012395,,,,,http://www.ebay.com/itm/30pcs-Christmas-Holiday-Party-White-Snowflake-Charms-Festival-Ornaments-Decor/311423729481?hash=item48824cff49%3Ag%3A6HYAAOSwMmBVzC6O,54 ,30,C $1.94
,,,,,Unbranded/Generic,,,http://www.ebay.com/itm/12Pcs-Christmas-Tree-Bow-Bowknot-Hanging-Party-Decoration-Garden-Ornaments-Xmas/321869828190?hash=item4af0efd05e%3Am%3AmnTOJoXXKTjMH7XD__oZPIg&var=,48 ,12,C $1.49
,,,,,Unbranded/Generic,,,http://www.ebay.com/itm/6-Christmas-Flowers-Xmas-Tree-Decorations-Glitter-Hollow-Wedding-Party-Decor/231725401224?hash=item35f3e90488%3Am%3AmbQdrrK9HPmc7aola1yveSw&var=,96 ,6,C $1.09
,,,6088956622570,,,,,http://www.ebay.com/itm/Christmas-Holiday-Party-White-Snowflake-Festival-Ornament-Xmas-Decor-30pcs-New-0/311445546381?hash=item488399e58d%3Ag%3A1DIAAOSwLqFV99bJ,76 ,311445546381,1.69
,,,6093578495969,,,,,http://www.ebay.com/itm/12PCS-4CM-Christmas-Snowball-Balls-Party-Ornaments-Xmas-Tree-Hanging-Decoration/311447446532?hash=item4883b6e404%3Ag%3AzioAAOSwsB9V-6hj,172 ,12,C $1.22
,,,Does not apply,,,,0,http://www.ebay.com/itm/12pcs-Christmas-Multicolor-Ball-Baubles-Tree-Hanging-Ornament-Xmas-Decoration/252137658857?hash=item3ab49359e9%3Ag%3AfmoAAOSwYHxWKZof,82 ,12,1.11
,,,,,,,,http://www.ebay.com/itm/Christmas-Decor-Xmas-Santa-Snowman-Tree-Ornaments-Hanging-Pendant-Gifts-Ornament/351565686551?hash=item51daf2a717%3Am%3AmK9Sp18LfOdnC75tH1ICGbQ&var=,891 ,351565686551,2.79
,,,,,,Does not apply,,http://www.ebay.com/itm/6pcs-Glitter-Christmas-Santa-Claus-Ornaments-Party-Xmas-Tree-Hanging-Decoration/222300747812?epid=2021093857&hash=item33c2283824%3Ag%3ATMwAAOSwKOJYGCW9,13 ,6,0.99
,,,,,,,,http://www.ebay.com/itm/HOT-LED-Lamp-Light-Crystal-Decoration-Home-Party-Gift-Decor-Xmas-Christmas-Tree/262116076103?epid=1953270859&hash=item3d0755ea47%3Ag%3ARnkAAOSwwbdWMOEI,169 ,262116076103,0.99
,,,,,Unbranded/Generic,,,http://www.ebay.com/itm/12x-Bow-Christmas-Tree-Decoration-Xmas-Hanging-Ornament-Bowknot-Party-Home-Decor/321869778620?hash=item4af0ef0ebc%3Am%3AmnTOJoXXKTjMH7XD__oZPIg&var=,1056 ,12,1.19
,,,,,,,,http://www.ebay.com/itm/6pcs-Christmas-Tree-SnowFlake-Xmas-Hanging-Light-Ball-Party-Decoration-Ornament/222192820779?hash=item33bbb9622b%3Am%3AmHye6_mGyABzS6Yx9FZi0Aw&var=,89 ,6,1.82
,,,Does not apply,,,,,http://www.ebay.com/itm/Hot-Sell-6PCS-Santa-Claus-Ornaments-Festival-Christmas-Tree-Hanging-Decorations/221914223564?hash=item33ab1e53cc%3Ag%3AqooAAOSwT5tWH01x,71 ,221914223564,C $0.99
,,,,,,Does not apply,0,http://www.ebay.com/itm/LED-Christmas-Xmas-Tree-Fairy-Light-Changing-Lamp-Outdoor-Indoor-Party-Decor-1PC/361422996431?hash=item54267d43cf%3Ag%3A6KgAAOSwhcJWOhtY,75 ,361422996431,1.29
